n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
200,,5,sqrt,2,0.8775,0.877016278110263,0.9806083333333333,0.8699999999999999,1.0198049545288086,0.02919483184814453
200,,5,log2,1,0.87,0.8696807370245818,0.9812416666666666,0.8625,1.0795278549194336,0.03290414810180664
200,,5,log2,2,0.8775,0.877016278110263,0.9806083333333333,0.8699999999999999,0.9679129123687744,0.03014206886291504
200,10.0,2,sqrt,1,0.855,0.8546262921028663,0.9779916666666667,0.86625,0.9515230655670166,0.030258893966674805
200,10.0,2,sqrt,2,0.86,0.8596147429869038,0.9779083333333334,0.871875,1.0224511623382568,0.028647899627685547
200,10.0,2,log2,1,0.855,0.8546262921028663,0.9779916666666667,0.86625,0.9772810935974121,0.028025150299072266
200,10.0,2,log2,2,0.86,0.8596147429869038,0.9779083333333334,0.871875,0.9210028648376465,0.02933502197265625
200,10.0,5,sqrt,1,0.8675,0.8675534458845473,0.9773000000000001,0.869375,0.9306309223175049,0.028280019760131836
200,10.0,5,sqrt,2,0.8775,0.8770812341342221,0.9785250000000001,0.86875,0.894758939743042,0.02708292007446289
200,10.0,5,log2,1,0.8675,0.8675534458845473,0.9773000000000001,0.869375,0.9382340908050537,0.029307126998901367
200,10.0,5,log2,2,0.8775,0.8770812341342221,0.9785250000000001,0.86875,0.9024612903594971,0.02785491943359375
200,20.0,2,sqrt,1,0.885,0.8849539815926372,0.9808041666666665,0.87625,1.0211899280548096,0.02887105941772461
200,20.0,2,sqrt,2,0.8775,0.8769666955296753,0.9805291666666667,0.866875,1.011303186416626,0.03060293197631836
200,20.0,2,log2,1,0.885,0.8849539815926372,0.9808041666666665,0.87625,1.0335056781768799,0.03164219856262207
200,20.0,2,log2,2,0.8775,0.8769666955296753,0.9805291666666667,0.866875,0.9996538162231445,0.031069278717041016
200,20.0,5,sqrt,1,0.8675,0.8671526803032293,0.9810333333333333,0.8612500000000001,0.9964861869812012,0.028607845306396484
200,20.0,5,sqrt,2,0.88,0.8796332028594006,0.9805083333333334,0.8706249999999999,0.9761788845062256,0.028313159942626953
200,20.0,5,log2,1,0.8675,0.8671526803032293,0.9810333333333333,0.8612500000000001,1.0087780952453613,0.030560016632080078
200,20.0,5,log2,2,0.88,0.8796332028594006,0.9805083333333334,0.8706249999999999,0.9813001155853271,0.029359102249145508
